symbol	lab	z	pvalue
HLX	S+	5.66376220638137	2.16889133461339e-06
HMGB1	O+	2.28703137443828	0.00516379063506167
HMOX1	S+	2.74205676788855	0.00181110334258768
HNRNPA2B1	O+	2.83527207663663	0.00146126143714948
HNRNPH1	O+	2.68465395421307	0.00206702650626999
HNRNPH3	O+	2.01713598870041	0.00961311220142877
HOXB4	N+	2.11197271506533	0.00772729130961341
HPCAL1	S+	4.0607241141166	8.69512612395604e-05
HPS1	S+	2.49449340067308	0.0032026287598424
HRH2	S+	5.89753151264332	1.26610139517341e-06
HSPA1A	S+	4.85848106860087	1.38522056797623e-05
HSPA6	S+	3.74504664328413	0.000179867772653175
HSP90AA1	O+	6.10882325638146	7.78353250851918e-07
HSPD1	O+	2.78833601734627	0.00162803591994011
NDST1	S+	3.78661095850798	0.000163451549311593
ICAM3	S+	5.02261413155947	9.49261502749322e-06
SP110	S+	2.10870145802696	0.00778571571470879
IFIT3	S+	2.18151883177445	0.00658386880508454
IL1RN	S+	4.64544257612948	2.26233765385368e-05
IL4R	S+	2.08306129546023	0.00825921372449245
IL6ST	O+	2.87928256827755	0.00132043622930441
CXCR1	S+	4.3550869063415	4.41482093864314e-05
CXCR2	S+	3.32813302352302	0.000469750203028524
IL10RB	S+	2.82323349813424	0.00150233402004465
IL16	S+	2.33910575407505	0.0045803033919333
ILK	S+	4.23353245416843	5.84073558530124e-05
IMPA2	S+	4.77957970549385	1.66119377308446e-05
IMPDH1	S+	7.20102100909347	6.29475731090253e-08
INPP5D	S+	2.77345374414805	0.00168479186108905
INPPL1	S+	4.00192915465085	9.9556780853872e-05
EIF3E	O+	4.63233466914845	2.33166058237737e-05
ITGA6	O+	2.7379878853894	0.0018281512115665
IRF1	S+	3.39003112234554	0.000407351085226214
IRF7	S+	2.12861259566398	0.00743682230040532
ITGA2B	S+	4.27884484576423	5.26205222698254e-05
ITGA4	O+	2.82929518470311	0.00148151077791237
ITGA5	S+	4.48322397777978	3.2868207664169e-05
ITGAM	S+	4.73194407166118	1.85377033614138e-05
ITGAX	S+	3.3080719392474	0.000491958037933178
ITGB1	O+	2.5642014729687	0.00272771208000494
ITGB2	S+	3.63221727820586	0.00023322909215628
ITGB3	S+	2.04074149975735	0.00910455031339775
ITGB4	S+	2.11770995418489	0.00762588138425424
ITGB5	S+	4.4543208152904	3.51300837143905e-05
ITPK1	S+	5.97216249126213	1.06619712898249e-06
ITPR2	O+	2.57092862728991	0.00268578579609779
JUNB	S+	2.40732216878016	0.00391451382505596
