Database	ID	Final Term	Gene Ratio	Fold Enrichment	p value	adjust p value	-Log(Adj P)	Count	Gene IDs
React	R-HSA-9012999	React RHO GTPase cycle	0.0761478163493841	1.58940109748645	5.23671059821719e-05	0.00298276810788101	2.52538050908593	68	ABR/ACTB/ACTG1/ACTN1/RHOA/RHOG/ARHGAP1/ARHGDIB/FMNL1/CAPZB/CSK/CYBA/DBN1/DIAPH1/DOCK2/PTK2B/FLOT2/GRB2/MAP3K11/MTX1/MYO9B/NCF2/NCF4/PAK1/PLD2/RAC1/RAC2/STK10/STX5/VAV1/VCP/WIPF1/RAB7A/HGS/ARHGEF2/TJP2/ARHGEF11/ARHGAP25/FLOT1/TUBA1B/BASP1/CDC42EP2/CKAP4/WWP2/CDC42EP1/PLXND1/SRGAP2/SH3BP1/PLEKHG3/DEF6/GMIP/LAMTOR1/ARHGEF40/NSFL1C/PREX1/ARHGAP9/ARAP3/EFHD2/ARFGAP2/FGD3/UBXN11/SHKBP1/EPSTI1/ARAP1/ARHGAP27/KCTD13/ARHGAP30/NCF1
React	R-HSA-157858	React Gap junction trafficking and regulation	0.0123180291153415	3.71265397536394	5.6151707787485e-05	0.00298276810788101	2.52538050908593	11	ACTB/ACTG1/AP2M1/DNM1/DNM2/TUBA4A/TUBA1A/TUBA1B/TUBB4B/TUBA8/TUBA1C
React	R-HSA-9662851	React Anti-inflammatory response favouring Leishmania parasite infection	0.0212765957446809	2.58579272477694	6.09560493754486e-05	0.00298276810788101	2.52538050908593	19	ADCY6/CALM3/FGR/GGT1/GNAI2/GNAZ/GNB1/GNB2/GNG5/HCK/MYH9/FURIN/PLCG2/PRKACA/SYK/DPEP2/DPEP3/RHBDF2/ADCY4
React	R-HSA-9664433	React Leishmania parasite growth and survival	0.0212765957446809	2.58579272477694	6.09560493754486e-05	0.00298276810788101	2.52538050908593	19	ADCY6/CALM3/FGR/GGT1/GNAI2/GNAZ/GNB1/GNB2/GNG5/HCK/MYH9/FURIN/PLCG2/PRKACA/SYK/DPEP2/DPEP3/RHBDF2/ADCY4
React	R-HSA-388396	React GPCR downstream signalling	0.0683090705487122	1.62882546387515	6.14300067984647e-05	0.00298276810788101	2.52538050908593	61	ABR/ADCY6/GRK2/AKT1/AKT2/RHOA/ARRB1/ARRB2/C5AR1/CALM3/CAMK2G/CCR1/LTB4R/FPR1/GNA15/GNAI2/GNAZ/GNB1/GNB2/GNG5/FFAR2/GRK6/GRB2/HRH2/CXCR1/CXCR2/ITGA5/OPRL1/PAK1/PF4/PLCB2/PPP1CA/PPP2R1A/PRKACA/PRKCD/MAPK3/PSAP/PTAFR/PTGIR/RPS6KA1/TBXA2R/VAV1/S1PR4/HCAR3/ARHGEF2/ARHGEF11/RGS19/RGS14/CAMKK2/MGLL/PIK3R5/ARHGEF40/PREX1/CXCL16/GPSM3/CAMKK1/FGD3/PIK3R6/GPBAR1/OXER1/ADCY4
React	R-HSA-437239	React Recycling pathway of L1	0.0145576707726764	3.1340585506319	0.000100633396584172	0.00462386547566825	2.33499480954099	13	ACTB/ACTG1/AP2A1/AP2M1/DNM1/DNM2/RPS6KA1/TUBA4A/TUBA1A/TUBA1B/TUBB4B/TUBA8/TUBA1C
React	R-HSA-2029480	React Fcgamma receptor (FCGR) dependent phagocytosis	0.0246360582306831	2.32040873460246	0.00010228230266543	0.00462386547566825	2.33499480954099	22	ACTB/ACTG1/CFL1/FGR/GRB2/HCK/MYH9/MYO9B/PAK1/PLCG2/PLD2/PRKCD/MAPK3/RAC1/SYK/VAV1/WIPF1/ELMO1/ARPC4/ARPC1B/ARPC1A/PLD3
React	R-HSA-198933	React Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	0.0302351623740202	2.10946248600224	0.00010653179358699	0.00465543937975147	2.33203932409264	27	CD33/HLA-B/HLA-C/HLA-E/ICAM3/ITGB2/PVR/TYROBP/SIGLEC5/LILRB2/CD300C/LILRB4/LILRA1/LILRA2/CD300A/SIGLEC7/SIGLEC9/PILRA/TREM1/TREML2/JAML/CD300LB/OSCAR/CD300LF/CLEC4G/TREML1/LILRA5
React	R-HSA-112316	React Neuronal System	0.0481522956326988	1.76989047606042	0.00011148362018371	0.0047146782600272	2.32654793912229	43	ADCY6/AP2A1/ALDH2/CALM3/CAMK2G/CHRNA2/AP2M1/COMT/DLG4/FLOT2/GLUL/GNAI2/GNB1/GNB2/GNG5/KCNQ1/NRGN/PLCB2/PRKACA/MAPK3/PTPRF/RAC1/RPS6KA1/TUBA4A/TUBA1A/KCNK6/HOMER3/PPM1F/KCNK7/FLOT1/TUBA1B/TUBB4B/CAMKK2/DLGAP4/SIPA1L1/DBNL/TUBA8/PANX2/LRFN1/DNAJC5/CAMKK1/TUBA1C/ADCY4
React	R-HSA-1474244	React Extracellular matrix organization	0.0403135498320269	1.87507776533532	0.000118676678724133	0.00477849089795719	2.32070923689614	36	ACTN1/ADAM8/CAPN1/CAPNS1/COL7A1/CTSD/ICAM3/ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/ITGB4/ITGB5/MMP9/MMP19/P4HB/FURIN/PECAM1/PLOD1/SPARC/SPP1/TGFB1/THBS1/TIMP2/TPSAB1/VWF/ADAM15/PLOD3/CRTAP/NCSTN/F11R/MMP25/COLGALT1/EMILIN2
React	R-HSA-112314	React Neurotransmitter receptors and postsynaptic signal transmission	0.0302351623740202	2.09010961915818	0.000125999219734454	0.00477849089795719	2.32070923689614	27	ADCY6/AP2A1/CALM3/CAMK2G/CHRNA2/AP2M1/DLG4/GNAI2/GNB1/GNB2/GNG5/NRGN/PLCB2/PRKACA/MAPK3/RAC1/RPS6KA1/TUBA4A/TUBA1A/PPM1F/TUBA1B/TUBB4B/CAMKK2/TUBA8/CAMKK1/TUBA1C/ADCY4
React	R-HSA-1222556	React ROS and RNS production in phagocytes	0.0123180291153415	3.43764256978143	0.000131217141362669	0.00477849089795719	2.32070923689614	11	ATP6V0B/ATP6V0A1/CYBA/NCF2/NCF4/RAC2/SLC11A1/ATP6V0D1/ATP6V1F/TCIRG1/NCF1
React	R-HSA-164952	React The role of Nef in HIV-1 replication and disease pathogenesis	0.0123180291153415	3.43764256978143	0.000131217141362669	0.00477849089795719	2.32070923689614	11	AP2A1/AP1B1/ARF1/AP2M1/DOCK2/HCK/RAC1/AP1M1/ELMO1/AP1M2/PACS1
React	R-HSA-76009	React Platelet Aggregation (Plug Formation)	0.0123180291153415	3.43764256978143	0.000131217141362669	0.00477849089795719	2.32070923689614	11	AKT1/CSK/GP1BA/GP9/GRB2/ITGA2B/ITGB3/SYK/TLN1/VWF/APBB1IP
React	R-HSA-445144	React Signal transduction by L1	0.0100783874580067	3.9968762892674	0.00013532541761253	0.00479490871594666	2.31921965638446	9	CSNK2B/ITGA2B/ITGA5/ITGB3/PAK1/MAPK3/MAP2K2/RAC1/NRP1
React	R-HSA-6802957	React Oncogenic MAPK signaling	0.0223964165733483	2.37685913915745	0.000145924659921408	0.00498296187473962	2.30251243565727	20	ACTB/ACTG1/ARRB1/ARRB2/CALM3/CAMK2G/CSK/ITGA2B/ITGB3/LMNA/MAP3K11/MAPK3/MAP2K2/RAF1/TLN1/VWF/BCL2L11/ATG7/APBB1IP/AGTRAP
React	R-HSA-446353	React Cell-extracellular matrix interactions	0.00783874580067189	4.92207913400523	0.00014823456377944	0.00498296187473962	2.30251243565727	7	ACTB/ACTG1/ACTN1/ILK/PXN/VASP/PARVB
React	R-HSA-166520	React Signaling by NTRKs	0.0291153415453527	2.08937236708793	0.000168182526692913	0.00551218231236021	2.25867642681476	26	AP2A1/RHOA/BAX/AP2M1/DNM1/DNM2/DUSP3/FOS/FOSB/GRB2/JUNB/MEF2D/FURIN/PCSK6/PPP2R1A/MAPK3/MAPK13/MAP2K2/RAC1/RALB/RPS6KA1/SRF/STAT3/MAPKAPK3/MAPKAPK2/VRK3
React	R-HSA-9612973	React Autophagy	0.0347144456886898	1.92333344311969	0.000214100091450327	0.00684598097296046	2.16456431223141	31	CSNK2B/TSC2/TUBA4A/UBE2L3/VCP/TUBA1A/ULK1/SQSTM1/MTMR3/ATG13/PLIN3/TUBA1B/TUBB4B/ATG7/GABARAP/ATG4B/WIPI2/CHMP2A/UBAP1/TUBA8/LAMTOR1/VPS37C/WIPI1/MTMR14/ATG9A/VPS37B/MAP1LC3A/TUBA1C/MVB12A/CHMP4B/LAMTOR4
React	R-HSA-438064	React Post NMDA receptor activation events	0.0179171332586786	2.54727545479516	0.000278603148329116	0.00869639827284454	2.06066057888751	16	CALM3/CAMK2G/DLG4/NRGN/PRKACA/MAPK3/RAC1/RPS6KA1/TUBA4A/TUBA1A/TUBA1B/TUBB4B/CAMKK2/TUBA8/CAMKK1/TUBA1C
React	R-HSA-397795	React G-protein beta:gamma signalling	0.0111982082866741	3.37513997760358	0.000318438023229343	0.00948800564667428	2.02282506551451	10	AKT1/AKT2/RHOA/GNB1/GNB2/GNG5/PAK1/PLCB2/PIK3R5/PIK3R6
React	R-HSA-5626467	React RHO GTPases activate IQGAPs	0.0111982082866741	3.37513997760358	0.000318438023229343	0.00948800564667428	2.02282506551451	10	ACTB/ACTG1/CALM3/RAC1/TUBA4A/TUBA1A/TUBA1B/TUBB4B/TUBA8/TUBA1C
React	R-HSA-354192	React Integrin signaling	0.0100783874580067	3.61622140457527	0.000345368072158705	0.00964484789193092	2.01570461718712	9	AKT1/CSK/GRB2/ITGA2B/ITGB3/SYK/TLN1/VWF/APBB1IP
React	R-HSA-9664407	React Parasite infection	0.0179171332586786	2.50010368711377	0.000353129442267494	0.00964484789193092	2.01570461718712	16	ACTB/ACTG1/FGR/GRB2/HCK/MYH9/MYO9B/MAPK3/RAC1/SYK/VAV1/WIPF1/ELMO1/ARPC4/ARPC1B/ARPC1A
React	R-HSA-9664417	React Leishmania phagocytosis	0.0179171332586786	2.50010368711377	0.000353129442267494	0.00964484789193092	2.01570461718712	16	ACTB/ACTG1/FGR/GRB2/HCK/MYH9/MYO9B/MAPK3/RAC1/SYK/VAV1/WIPF1/ELMO1/ARPC4/ARPC1B/ARPC1A
React	R-HSA-9664422	React FCGR3A-mediated phagocytosis	0.0179171332586786	2.50010368711377	0.000353129442267494	0.00964484789193092	2.01570461718712	16	ACTB/ACTG1/FGR/GRB2/HCK/MYH9/MYO9B/MAPK3/RAC1/SYK/VAV1/WIPF1/ELMO1/ARPC4/ARPC1B/ARPC1A
React	R-HSA-442755	React Activation of NMDA receptors and postsynaptic events	0.019036954087346	2.39072415080254	0.000419036395246215	0.0110252898199612	1.9576099854832	17	CALM3/CAMK2G/DLG4/NRGN/PRKACA/MAPK3/RAC1/RPS6KA1/TUBA4A/TUBA1A/PPM1F/TUBA1B/TUBB4B/CAMKK2/TUBA8/CAMKK1/TUBA1C
React	R-HSA-195258	React RHO GTPase Effectors	0.0537513997760358	1.62006718924972	0.000420491602591961	0.0110252898199612	1.9576099854832	48	ACTB/ACTG1/RHOA/RHOG/FMNL1/CALM3/CFL1/CYBA/DIAPH1/DLG4/DVL3/CTTN/GRB2/H3-3A/H3-3B/LIMK2/MYH9/NCF2/NCF4/PAK1/PFN1/PPP2R1A/PRKCD/MAPK3/RAC1/RAC2/SRF/TUBA4A/WIPF1/TUBA1A/H2AC18/ARPC4/ARPC1B/TUBA1B/TUBB4B/MYL9/ARPC1A/PMF1/SRGAP2/TAX1BP3/TUBA8/NDE1/MRTFA/B9D2/NDEL1/TUBA1C/H2BC12/NCF1
React	R-HSA-2682334	React EPH-Ephrin signaling	0.0212765957446809	2.2266548463357	0.000528890421536413	0.0132317456174464	1.87838285709634	19	ACTB/ACTG1/AP2A1/RHOA/CFL1/AP2M1/DNM1/EPHB4/LIMK2/MMP9/MYH9/PAK1/RAC1/ARPC4/ARPC1B/MYL9/ARPC1A/NCSTN/PSENEN
React	R-HSA-4420097	React VEGFA-VEGFR2 Pathway	0.0246360582306831	2.08576066031682	0.000535623874674332	0.0132317456174464	1.87838285709634	22	ACTB/ACTG1/AKT1/AKT2/RHOA/CALM3/CYBA/PTK2B/ITGB3/NCF2/NCF4/PAK1/PRKACA/PRKCD/MAPK13/PXN/RAC1/VAV1/MAPKAPK3/MAPKAPK2/ELMO1/NCF1
React	R-HSA-1483257	React Phospholipid metabolism	0.0391937290033595	1.75788540500187	0.000540684121881227	0.0132317456174464	1.87838285709634	35	ARF1/ARF3/CSNK2B/INPP5D/INPPL1/PIK3CD/PI4KB/PLD2/DGAT1/MTMR3/PGS1/PITPNM1/LPCAT3/CDIPT/AGPAT1/AGPAT2/STARD10/PNPLA6/MGLL/PIP5K1C/PIK3R5/PLD3/PISD/INPP5K/PI4K2A/PNPLA2/SLC44A2/ABHD4/MTMR14/MBOAT7/RUFY1/DGAT2/PIK3R6/PLB1/PHOSPHO1
React	R-HSA-2029482	React Regulation of actin dynamics for phagocytic cup formation	0.0179171332586786	2.41081426971685	0.000554790422727706	0.0132317456174464	1.87838285709634	16	ACTB/ACTG1/CFL1/GRB2/MYH9/MYO9B/PAK1/MAPK3/RAC1/SYK/VAV1/WIPF1/ELMO1/ARPC4/ARPC1B/ARPC1A
React	R-HSA-194138	React Signaling by VEGF	0.0257558790593505	2.04284788118112	0.000555107558321551	0.0132317456174464	1.87838285709634	23	ACTB/ACTG1/AKT1/AKT2/RHOA/CALM3/CYBA/PTK2B/ITGB3/NCF2/NCF4/PAK1/PRKACA/PRKCD/MAPK13/PXN/RAC1/VAV1/MAPKAPK3/NRP1/MAPKAPK2/ELMO1/NCF1
React	R-HSA-877300	React Interferon gamma signaling	0.0235162374020157	2.10946248600224	0.000605382771478749	0.0141724430965829	1.84855527805826	21	CAMK2G/HLA-B/HLA-C/HLA-DRB1/HLA-E/IRF1/IRF7/OAS1/OAS2/PRKCD/MAPK3/PTAFR/PTPN6/RAF1/TRIM21/TRIM25/SOCS3/IRF9/IFI30/TRIM8/GBP6
React	R-HSA-418594	React G alpha (i) signalling events	0.0369540873460246	1.76233574779934	0.000735832362306697	0.0159162896791583	1.79815816522085	33	ADCY6/GRK2/C5AR1/CALM3/CAMK2G/CCR1/FPR1/GNA15/GNAI2/GNAZ/GNB1/GNB2/GNG5/CXCR1/CXCR2/OPRL1/PF4/PLCB2/PPP1CA/PPP2R1A/PRKACA/PRKCD/PSAP/S1PR4/HCAR3/RGS19/RGS14/CAMKK2/CXCL16/GPSM3/CAMKK1/OXER1/ADCY4
React	R-HSA-187037	React Signaling by NTRK1 (TRKA)	0.0246360582306831	2.03991976668348	0.000741824071510101	0.0159162896791583	1.79815816522085	22	AP2A1/RHOA/AP2M1/DNM1/DNM2/DUSP3/FOS/FOSB/GRB2/JUNB/MEF2D/PPP2R1A/MAPK3/MAPK13/MAP2K2/RALB/RPS6KA1/SRF/STAT3/MAPKAPK3/MAPKAPK2/VRK3
React	R-HSA-354194	React GRB2:SOS provides linkage to MAPK signaling for Integrins	0.00671892497200448	4.60246360582307	0.000742608541958733	0.0159162896791583	1.79815816522085	6	GRB2/ITGA2B/ITGB3/TLN1/VWF/APBB1IP
React	R-HSA-399955	React SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	0.00671892497200448	4.60246360582307	0.000742608541958733	0.0159162896791583	1.79815816522085	6	FES/PLXNA2/RAC1/TLN1/NRP1/PIP5K1C
React	R-HSA-9651496	React Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)	0.00671892497200448	4.60246360582307	0.000742608541958733	0.0159162896791583	1.79815816522085	6	SERPING1/F12/GP1BA/GP9/VWF/TPST2
React	R-HSA-202733	React Cell surface interactions at the vascular wall	0.0257558790593505	2.0007273063114	0.000758979159727939	0.0159162896791583	1.79815816522085	23	CEACAM3/FCER1G/GRB2/INPP5D/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/PECAM1/PF4/PTPN6/SELP/SELPLG/TGFB1/SLC7A7/SLC16A3/F11R/GP6/TREM1/ESAM/JAML/SIRPA
React	R-HSA-909733	React Interferon alpha/beta signaling	0.019036954087346	2.27688014362146	0.000777536381511734	0.0159162896791583	1.79815816522085	17	ADAR/HLA-B/HLA-C/HLA-E/IFIT3/IRF1/IRF7/MX2/OAS1/OAS2/PTPN6/TYK2/SOCS3/ISG15/IRF9/IFITM2/XAF1
React	R-HSA-8854214	React TBC/RABGAPs	0.0145576707726764	2.61171545885992	0.000788196078235015	0.0159162896791583	1.79815816522085	13	RAB8A/RAB5C/TSC2/RAB7A/ULK1/RAB11B/RAB35/GABARAP/GGA3/TBC1D10B/GGA1/TBC1D2/TBC1D17
React	R-HSA-112315	React Transmission across Chemical Synapses	0.0347144456886898	1.79159827578272	0.000789137169447207	0.0159162896791583	1.79815816522085	31	ADCY6/AP2A1/ALDH2/CALM3/CAMK2G/CHRNA2/AP2M1/COMT/DLG4/GLUL/GNAI2/GNB1/GNB2/GNG5/NRGN/PLCB2/PRKACA/MAPK3/RAC1/RPS6KA1/TUBA4A/TUBA1A/PPM1F/TUBA1B/TUBB4B/CAMKK2/TUBA8/DNAJC5/CAMKK1/TUBA1C/ADCY4
React	R-HSA-9013149	React RAC1 GTPase cycle	0.0347144456886898	1.77941053241005	0.000889764337520032	0.0176739552498297	1.75266624896779	31	ABR/ARHGAP1/ARHGDIB/FMNL1/CYBA/DOCK2/MYO9B/NCF2/NCF4/PAK1/PLD2/RAC1/VAV1/WIPF1/RAB7A/ARHGEF11/ARHGAP25/CDC42EP1/SRGAP2/SH3BP1/PLEKHG3/DEF6/GMIP/LAMTOR1/PREX1/ARHGAP9/ARAP3/ARAP1/ARHGAP27/ARHGAP30/NCF1
React	R-HSA-1500931	React Cell-Cell communication	0.0235162374020157	2.03672240027802	0.00099184541254928	0.0194076020276434	1.71202812203039	21	ACTB/ACTG1/ACTN4/ACTN1/PTK2B/GRB2/ILK/ITGB4/PTPN6/PVR/NECTIN1/PXN/SP1/CLDN5/TYROBP/VASP/CLDN9/SIRPB1/PARVB/F11R/SIRPA
React	R-HSA-2172127	React DAP12 interactions	0.013437849944009	2.66458419284493	0.00102214891406514	0.0197064297991089	1.70539204943903	12	GRB2/HLA-B/HLA-C/HLA-E/PLCG2/RAC1/SYK/TYROBP/SIRPB1/TREM1/CD300LB/SIGLEC14
React	R-HSA-9668328	React Sealing of the nuclear envelope (NE) by ESCRT-III	0.0100783874580067	3.16419372900336	0.00110494092478282	0.0209938775708735	1.67790733978321	9	TUBA4A/TUBA1A/IST1/TUBA1B/TUBB4B/CHMP2A/TUBA8/TUBA1C/CHMP4B
React	R-HSA-1632852	React Macroautophagy	0.0302351623740202	1.83727377813098	0.00113059468834253	0.0211744233773864	1.67418840755824	27	CSNK2B/TSC2/TUBA4A/UBE2L3/VCP/TUBA1A/ULK1/SQSTM1/MTMR3/ATG13/PLIN3/TUBA1B/TUBB4B/ATG7/GABARAP/ATG4B/WIPI2/CHMP2A/TUBA8/LAMTOR1/WIPI1/MTMR14/ATG9A/MAP1LC3A/TUBA1C/CHMP4B/LAMTOR4
React	R-HSA-6807878	React COPI-mediated anterograde transport	0.0235162374020157	2.01357782754759	0.00116082911898098	0.0214344644363954	1.66888736334178	21	ARF1/ARF3/ARF5/CAPZB/DCTN1/STX5/TUBA4A/TUBA1A/NAPA/ACTR1A/TUBA1B/TUBB4B/KDELR1/TMEM115/COPE/COPG1/TUBA8/GORASP1/RAB1B/ARFGAP2/TUBA1C
React	R-HSA-392451	React G beta:gamma signalling through PI3Kgamma	0.00895856662933931	3.37513997760358	0.00128200568329387	0.0224715908192429	1.64836618171689	8	AKT1/AKT2/RHOA/GNB1/GNB2/GNG5/PIK3R5/PIK3R6
React	R-HSA-5668599	React RHO GTPases Activate NADPH Oxidases	0.00895856662933931	3.37513997760358	0.00128200568329387	0.0224715908192429	1.64836618171689	8	CYBA/NCF2/NCF4/PRKCD/MAPK3/RAC1/RAC2/NCF1
React	R-HSA-9013148	React CDC42 GTPase cycle	0.0291153415453527	1.84356385331288	0.00131460185716407	0.0224715908192429	1.64836618171689	26	ABR/ARHGAP1/ARHGDIB/FMNL1/MAP3K11/MYO9B/PAK1/WIPF1/RAB7A/ARHGEF11/CDC42EP2/CDC42EP1/SRGAP2/PLEKHG3/DEF6/GMIP/LAMTOR1/PREX1/ARHGAP9/ARAP3/ARFGAP2/FGD3/SHKBP1/ARAP1/ARHGAP27/ARHGAP30
React	R-HSA-451927	React Interleukin-2 family signaling	0.0123180291153415	2.72989262894408	0.0013172627557108	0.0224715908192429	1.64836618171689	11	PTK2B/GRB2/INPP5D/INPPL1/LGALS9/PIK3CD/PTPN6/STAT3/STAT5A/SYK/GAB2
React	R-HSA-190840	React Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	0.00671892497200448	4.21892497200448	0.00133698252013802	0.0224715908192429	1.64836618171689	6	TUBA4A/TUBA1A/TUBA1B/TUBB4B/TUBA8/TUBA1C
React	R-HSA-190872	React Transport of connexons to the plasma membrane	0.00671892497200448	4.21892497200448	0.00133698252013802	0.0224715908192429	1.64836618171689	6	TUBA4A/TUBA1A/TUBA1B/TUBB4B/TUBA8/TUBA1C
React	R-HSA-9671793	React Diseases of hemostasis	0.00671892497200448	4.21892497200448	0.00133698252013802	0.0224715908192429	1.64836618171689	6	SERPING1/F12/GP1BA/GP9/VWF/TPST2
React	R-HSA-216083	React Integrin cell surface interactions	0.0156774916013438	2.36259798432251	0.00150433346025243	0.0246522645798867	1.60814317986039	14	COL7A1/ICAM3/ITGA2B/ITGA5/ITGAM/ITGAX/ITGB2/ITGB3/ITGB5/PECAM1/SPP1/THBS1/VWF/F11R
React	R-HSA-8873719	React RAB geranylgeranylation	0.0156774916013438	2.36259798432251	0.00150433346025243	0.0246522645798867	1.60814317986039	14	RAB8A/RAB5C/RAB7A/RAB11B/RAB3D/RAB35/RAB4B/RAB24/RAB20/RAB40C/RAB1B/RAB34/RAB37/RAB43
React	R-HSA-2132295	React MHC class II antigen presentation	0.0257558790593505	1.90265243835496	0.00157281573881275	0.0254563139948582	1.59420448079172	23	AP2A1/AP1B1/ARF1/CAPZB/AP2M1/CTSD/DCTN1/DNM1/DNM2/HLA-DRB1/KIF3C/CTSA/TUBA4A/TUBA1A/RAB7A/AP1M1/AP1M2/ACTR1A/TUBA1B/TUBB4B/IFI30/TUBA8/TUBA1C
React	R-HSA-9619483	React Activation of AMPK downstream of NMDARs	0.00895856662933931	3.21441902628913	0.00185839805937704	0.0297117055590647	1.52707241741108	8	CALM3/TUBA4A/TUBA1A/TUBA1B/TUBB4B/CAMKK2/TUBA8/TUBA1C
React	R-HSA-111885	React Opioid Signalling	0.019036954087346	2.10946248600224	0.00194921944166235	0.0307882733496305	1.51161466626907	17	ADCY6/GRK2/CALM3/CAMK2G/GNA15/GNAI2/GNB1/GNB2/GNG5/PLCB2/PPP1CA/PPP2R1A/PRKACA/PRKCD/CAMKK2/CAMKK1/ADCY4
React	R-HSA-111933	React Calmodulin induced events	0.0100783874580067	2.92079421138772	0.00212136670988944	0.0321125261072064	1.49332552964779	9	ADCY6/GRK2/CALM3/CAMK2G/PRKACA/PRKCD/CAMKK2/CAMKK1/ADCY4
React	R-HSA-111997	React CaM pathway	0.0100783874580067	2.92079421138772	0.00212136670988944	0.0321125261072064	1.49332552964779	9	ADCY6/GRK2/CALM3/CAMK2G/PRKACA/PRKCD/CAMKK2/CAMKK1/ADCY4
React	R-HSA-112040	React G-protein mediated events	0.013437849944009	2.46961461775872	0.00213168793457489	0.0321125261072064	1.49332552964779	12	ADCY6/GRK2/CALM3/CAMK2G/GNA15/GNAI2/PLCB2/PRKACA/PRKCD/CAMKK2/CAMKK1/ADCY4
React	R-HSA-3928662	React EPHB-mediated forward signaling	0.0123180291153415	2.57823192733607	0.00221488416148632	0.0321125261072064	1.49332552964779	11	ACTB/ACTG1/RHOA/CFL1/EPHB4/LIMK2/PAK1/RAC1/ARPC4/ARPC1B/ARPC1A
React	R-HSA-2871796	React FCERI mediated MAPK activation	0.0111982082866741	2.72188707871257	0.00222445566535339	0.0321125261072064	1.49332552964779	10	FCER1G/FOS/GRB2/PAK1/PLCG2/MAPK3/MAP2K7/RAC1/SYK/VAV1
React	R-HSA-190861	React Gap junction assembly	0.00671892497200448	3.89439228185029	0.00223577268041552	0.0321125261072064	1.49332552964779	6	TUBA4A/TUBA1A/TUBA1B/TUBB4B/TUBA8/TUBA1C
React	R-HSA-2142691	React Synthesis of Leukotrienes (LT) and Eoxins (EX)	0.00671892497200448	3.89439228185029	0.00223577268041552	0.0321125261072064	1.49332552964779	6	ALOX5/ALOX5AP/GGT1/MAPKAPK2/DPEP2/DPEP3
React	R-HSA-399954	React Sema3A PAK dependent Axon repulsion	0.00671892497200448	3.89439228185029	0.00223577268041552	0.0321125261072064	1.49332552964779	6	CFL1/FES/PAK1/PLXNA2/RAC1/NRP1
React	R-HSA-199977	React ER to Golgi Anterograde Transport	0.0313549832026876	1.73720440023714	0.00225351060401449	0.0321125261072064	1.49332552964779	28	ARF1/ARF3/ARF5/CAPZB/COL7A1/CSNK1D/CTSZ/DCTN1/SERPINA1/STX5/TUBA4A/TUBA1A/NAPA/ACTR1A/TUBA1B/TUBB4B/KDELR1/LMAN2/TMEM115/COPE/COPG1/PPP6R1/TUBA8/TRAPPC1/GORASP1/RAB1B/ARFGAP2/TUBA1C
React	R-HSA-381038	React XBP1(S) activates chaperone genes	0.0145576707726764	2.33387338876844	0.00247594860887375	0.0349028884541235	1.45713863069759	13	ADD1/TPP1/DCTN1/EXTL3/GSK3A/LMNA/SRPRA/TLN1/ATP6V0D1/CTDSP2/PDIA5/WIPI1/KLHDC3
React	R-HSA-1445148	React Translocation of SLC2A4 (GLUT4) to the plasma membrane	0.0179171332586786	2.07700921698682	0.00309914907253537	0.0432232386605731	1.36428269511776	16	ACTB/ACTG1/AKT1/AKT2/CALM3/RAB8A/MYH9/RAC1/STX4/TUBA4A/TUBA1A/TUBA1B/TUBB4B/EXOC3/TUBA8/TUBA1C
React	R-HSA-196025	React Formation of annular gap junctions	0.00559910414333707	4.21892497200448	0.00348958017084141	0.0470610257379655	1.32733861121262	5	ACTB/ACTG1/AP2M1/DNM1/DNM2
React	R-HSA-372708	React p130Cas linkage to MAPK signaling for integrins	0.00559910414333707	4.21892497200448	0.00348958017084141	0.0470610257379655	1.32733861121262	5	ITGA2B/ITGB3/TLN1/VWF/APBB1IP
React	R-HSA-198323	React AKT phosphorylates targets in the cytosol	0.00671892497200448	3.61622140457527	0.00352407940194463	0.0470610257379655	1.32733861121262	6	AKT1/AKT2/CASP9/CDKN1A/GSK3A/TSC2
React	R-HSA-391160	React Signal regulatory protein family interactions	0.00671892497200448	3.61622140457527	0.00352407940194463	0.0470610257379655	1.32733861121262	6	PTK2B/GRB2/PTPN6/TYROBP/SIRPB1/SIRPA
React	R-HSA-112043	React PLC beta mediated events	0.0123180291153415	2.44253551010786	0.00355380743559007	0.0470610257379655	1.32733861121262	11	ADCY6/GRK2/CALM3/CAMK2G/GNA15/PLCB2/PRKACA/PRKCD/CAMKK2/CAMKK1/ADCY4
React	R-HSA-948021	React Transport to the Golgi and subsequent modification	0.0347144456886898	1.63483342665174	0.00363748990410512	0.0470715744691051	1.32724127499256	31	ARF1/ARF3/ARF5/CAPZB/COL7A1/CSNK1D/CTSZ/DCTN1/MGAT1/SERPINA1/ST3GAL4/STX5/TUBA4A/TUBA1A/NAPA/ACTR1A/TUBA1B/TUBB4B/KDELR1/LMAN2/TMEM115/MGAT4B/COPE/COPG1/PPP6R1/TUBA8/TRAPPC1/GORASP1/RAB1B/ARFGAP2/TUBA1C
