	Neu	OxA	SNs	x	y	r	angle	z	pvalue	col	lab
GK5	0.170925405008894	0.447331161872248	-0.278869905628056	0.0866947768867978	0.628908572710642	0.634855871177378	82.1512671261453	2.44792723440656	0.00356510861450314	purple	N+O+
EML3	0.0965137661529755	-0.42782207086506	0.141915103427211	0.2394672498719	-0.49340686641747	0.548447718191185	295.888887192878	1.25313179720586	0.0558300739109747	grey60	ns
SCML4	0.258882057319782	0.426548313142267	-0.311944645296078	0.201580223396688	0.639553662523532	0.67056951445165	72.5057263716561	2.68976493325819	0.00204284335728111	purple	N+O+
ST6GALNAC3	-0.223445392814548	0.149004753677154	0.0416916969330347	-0.318793618119642	0.0929358332981682	0.332063909608734	163.747354999527	0.029458168655764	0.93441936741094	grey60	ns
MFSD8	-0.317404282777231	0.646874401332732	-0.132270680853328	-0.574706143016933	0.674759434406842	0.886333709808242	130.421702504435	2.29517788241368	0.00506783092779171	grey60	ns
LYSMD2	-0.0135505072960594	0.254292075002732	-0.105384269499085	-0.0880044100478826	0.311488851478897	0.323682067441985	105.776486616378	0.510966985002694	0.308342234261512	grey60	ns
KANK3	0.584927928441087	0.0609542550990054	-0.307585277895295	0.708243439839231	0.319164597871917	0.776836411743199	24.2583515313878	2.2890626471813	0.00513969505894153	blue	N+
HEATR9	0.00558016388551523	0.0555663739393186	-0.0271276831983526	-0.00863918148496774	0.0716151542232252	0.0721343591580776	96.8785482296994	0.000310042764393414	0.999286354918384	grey60	ns
SERINC5	0.00400001275876387	0.462922037132881	-0.205605702462679	-0.124658154576337	0.578962005624343	0.592230241932089	102.151030532449	1.4633043633078	0.0344108687157459	grey60	ns
TINCR	-0.330726518513349	-0.179432736312753	0.237699132864025	-0.359859716788986	-0.361246795435177	0.509900248067829	225.110210701075	1.50219227450723	0.0314635502492931	grey60	ns
FRMD3	-0.133737101658498	-0.0754836786561935	0.0974066274047971	-0.1446985760328	-0.149727397116885	0.208220967612095	225.978521722062	0.117966984354462	0.762136946489974	grey60	ns
ZNF683	0.323183604140524	-0.20351314993163	-0.0655823440175289	0.457731351115104	-0.119451581886073	0.473060958237671	345.374039356965	1.02258842056042	0.0949317702367509	grey60	ns
ARHGAP30	-0.133163117865751	-0.784180759966349	0.408957830960741	0.0544483466370532	-1.03328832997843	1.03472189274274	273.016367975884	5.00788432609784	9.82009465432137e-06	green3	S+
GCSAM	0.153911761734347	0.433623935414765	-0.264672177214987	0.0694358826344582	0.604742172901285	0.608715399413054	83.4500398192166	2.20914509814771	0.00617809954833668	purple	N+O+
RNF214	0.0950959203998373	0.0736951290587615	-0.0780718985777754	0.0972843051593443	0.131434101390096	0.163521127193273	53.492061032883	0.0951093158923802	0.803323892765607	grey60	ns
SHPRH	0.0838649385085292	0.264331336259242	-0.156560958438161	0.0299797495979884	0.364503419465077	0.365734231632332	85.2981086932174	1.1098305038234	0.0776550128989887	grey60	ns
CFAP184	-0.354967352660963	0.18725070940583	0.0879940171386921	-0.492589715933224	0.0859588169989562	0.500033545337744	170.101337695244	0.642412743716031	0.227817591563579	grey60	ns
SNX33	-0.0577310396049089	-0.459791538836325	0.230019176098343	0.0571551417640822	-0.597393602936128	0.600121510245284	275.465092108339	1.30349566380456	0.0497169337667319	grey60	ns
MOCS2-DT	-0.0776462713283196	0.208506618229159	-0.0544727017832408	-0.154663229551279	0.227746771800695	0.275298577259073	124.180494344203	0.0967342072153975	0.800323911794538	grey60	ns
FAM133B	-0.296377895900266	0.584943948765356	-0.115113947424628	-0.53129289657063	0.606267922220415	0.806122159142067	131.229169936812	0.978344230591621	0.105112839792065	grey60	ns
SVIP	0.0258100564917093	0.542557315746334	-0.251114046044412	-0.119911578359252	0.687339561566975	0.697720903742814	99.8960863769028	2.27006516130288	0.00536951226462254	red	O+
ALS2CL	0.0283115925211563	0.290754758040049	-0.141521657947771	-0.0463049575249828	0.374362357702342	0.377215222327846	97.0511134144316	0.789420726065695	0.162397475562802	grey60	ns
NCR3	0.307018020077573	-0.0282064644479956	-0.134957805280122	0.388600154941631	0.0924493730486728	0.399445824859583	13.382105922918	0.512645027577473	0.307153149186636	grey60	ns
LY6G6F	-0.0971212547375518	-0.650079825999955	0.332653325714008	0.0615919954054218	-0.851071874525439	0.853297667585155	274.139274151292	3.01676790621546	0.000962126316414204	green3	S+
SGMS1	-0.125160666992414	0.278559713820466	-0.0624891539246432	-0.233195946940326	0.295356983399184	0.376319142898765	128.292479250672	0.211519976203919	0.614440768679418	grey60	ns
TMIE	0.0218116815593489	0.362436410343492	-0.169941627699622	-0.0744357097625864	0.461052905362255	0.467022972059016	99.1711084496659	1.31111277993748	0.0488525479933129	grey60	ns
BOD1L1	-0.160057276490146	0.383061351545535	-0.0917195019647634	-0.305728201280531	0.411172280370376	0.512379134238705	126.632741913989	0.374781485789862	0.421908732383317	grey60	ns
MDS2	-0.061185902985218	0.330688133110578	-0.116133545135748	-0.168463196972633	0.386958924322915	0.422039166248096	113.525979075236	0.854511526689578	0.13979398118532	grey60	ns
TAS2R20	-0.332165096391151	0.063516035585278	0.131492190610236	-0.429669209488908	-0.0588690771032025	0.433683292071307	187.80153362116	0.390970277362675	0.406471146652123	grey60	ns
IL4I1	0.125757328242694	-0.189304145812438	0.0229303066009806	0.208944247848422	-0.1838004273483	0.278280965576808	318.663121331144	0.282150576541058	0.522215097643747	grey60	ns
NSUN5P2	0.0850764273600278	0.0683688025514957	-0.070918958255467	0.0863515052120135	0.12062673929508	0.148348888385939	54.4027503545155	0.0698857563210378	0.851361964444499	grey60	ns
TUBB8B	0.408223813725555	-0.0439886603534854	-0.176592420032729	0.518514353918662	0.114838224519551	0.531079045934304	12.488030468417	0.502570548704984	0.314361571602181	grey60	ns
PRSS33	0.181462765531509	-0.463543026547954	0.116856804225976	0.354805876692498	-0.502640997802413	0.615252129461847	305.217628458242	2.03845632380456	0.00915258300493017	green3	S+
TIPRL	-0.359761604047626	0.438756631890721	-0.0203673480890571	-0.568956245948458	0.397613030149106	0.694123426739161	145.052363454584	1.0911978828725	0.0810591633980883	grey60	ns
NPHP4	-0.345198166300944	0.0336351451142583	0.150895655974179	-0.437463566845162	-0.101550581265432	0.449095638892474	193.0688877735	0.439925899835624	0.363140009135192	grey60	ns
BRD3OS	-0.0394109972733866	0.120995894738773	-0.0343209149938485	-0.0827484871458489	0.134508302863205	0.157923385424915	121.599513956098	0.196809826610911	0.6356091980951	grey60	ns
BEST4	0.0695417974894715	-0.171889899833088	0.0422514931316167	0.134361000840207	-0.18545188630922	0.229009346277461	305.923554334163	0.353278851597037	0.443323903324453	grey60	ns
MDGA1	-0.157210686035221	0.393250264613797	-0.0975689871331676	-0.305051324775535	0.425061940679341	0.523195913746845	125.665613056373	0.634944625506457	0.231769014701427	grey60	ns
RGL4	-0.131727010306541	-0.27069296201529	0.182333868233863	-0.0875474634158274	-0.392332743591707	0.40198201457869	257.420766998156	1.55542420054153	0.0278340113155075	grey60	ns
PGBD2	-0.0947885057804956	0.319884220548617	-0.0952505742667574	-0.207105328921425	0.359517278304955	0.41490395354522	119.944739843785	0.36038265050161	0.43613139392569	grey60	ns
PGBD3	-0.245631352937257	0.210486343656311	0.0252890582011114	-0.363519053865968	0.160385553916122	0.397328111802563	156.192803014706	0.204882245643261	0.623903977517477	grey60	ns
SELENOH	0.321225766345059	0.218110062394065	-0.250156795299021	0.337249132797537	0.405530994512526	0.527439442100236	50.2522913641105	1.0122344476461	0.0972222241856993	grey60	ns
EIF1AXP1	0.225483938063829	0.0129098081655615	-0.113912605863481	0.275985336912789	0.109831432318419	0.297036781756033	21.7006322523234	0.528853107117021	0.295901313427483	grey60	ns
POC1B	0.0593537843339425	0.216993194653074	-0.123966822127653	0.0128405980712322	0.295280036206878	0.29555909855926	87.5099947309409	0.198426471710451	0.633247564705318	grey60	ns
FUOM	-0.223202844330085	-0.103519867059071	0.152686106784437	-0.247785964192768	-0.221880881949809	0.332609395275847	221.842976046847	0.795857616682127	0.160008252921683	grey60	ns
STK32C	0.254432885957488	-0.38139327395781	0.0456852552818537	0.422286895295466	-0.369860855732444	0.561358418963695	318.786435899041	0.723826289253055	0.188874666605313	grey60	ns
BLOC1S2	-0.0668611472764862	0.487110077347033	-0.182235083339983	-0.219298644280011	0.579669913055133	0.619765361636479	110.722453269431	1.95133319839719	0.0111857936033019	grey60	ns
PDCD4-AS1	-0.190492307205098	-0.450819114866083	0.289796717999517	-0.109981108771815	-0.64139212570658	0.650753181479032	260.269976617009	2.27250143635075	0.00533947507636084	green3	S+
NUTM2E	0.208507694552926	-0.151418703720576	-0.0334594637483479	0.300946778287388	-0.102155698427054	0.317812444820334	341.250335821106	0.202791313935888	0.626915035903353	grey60	ns
ZMIZ1-AS1	-0.237052727536617	-0.155991231224568	0.182421450956386	-0.250267837402526	-0.293073979731536	0.385391162371192	229.50463366	0.706121689868774	0.196733496269876	grey60	ns
WDR11-DT	-0.0482475215914916	-0.0167653610770623	0.0305355692378251	-0.0551326256718731	-0.04096380727533	0.0686850778551299	216.612527297679	0.0492578554095004	0.892775255298414	grey60	ns
SBF2-AS1	0.0905544938059658	0.173390309697684	-0.119757893293838	0.0637382856040427	0.253873790864416	0.261752690033191	75.9064545016726	1.09479951645715	0.0803897139914546	grey60	ns
H19	0.0409978895065849	-0.30824483251343	0.115948739342743	0.137145936091928	-0.367362409349506	0.392127718466325	290.471910373044	0.293629210135109	0.508593481757746	grey60	ns
SLC25A45	0.0589022102927417	-0.251992884756257	0.0826038083522425	0.143596748494749	-0.289769236254226	0.323397953700424	296.360969892425	0.798194022554862	0.159149756119086	grey60	ns
NEAT1	-0.308580550645379	0.282882637386264	0.0236503038598228	-0.461847021268423	0.224501786316219	0.513520908156317	154.075819216116	0.193486690845568	0.640491409422837	grey60	ns
BCL9L	0.0271642709955177	0.178597294709297	-0.0916216597499433	-0.0163235464841592	0.234016479145773	0.234585103281526	93.990137163523	0.274819616741647	0.531104991716647	grey60	ns
DRC12	0.0179954378272466	-0.342831346976362	0.142207982512502	0.118307120059177	-0.420056381171927	0.436398829077201	285.729651558514	1.01669970778348	0.0962277413563817	grey60	ns
PGM2L1	0.232389109733891	0.367198212698174	-0.273113986259462	0.185346996514535	0.554526630650389	0.58468221558162	71.5181232242268	1.49144593594271	0.0322518078770571	grey60	ns
KLHL35	-0.252166444291865	-0.00978608487751276	0.1253457706062	-0.309946287156209	-0.117027619709423	0.331303734806555	200.685226202659	0.42731340181129	0.373840714611812	grey60	ns
KCTD21	-0.27335565113951	-0.451783130528524	0.329995289979521	-0.212461730865008	-0.67703997229044	0.70959362395754	252.577635214934	2.02449663102739	0.00945155724312378	green3	S+
CRACR2B	0.0806872438330747	-0.305596240202189	0.095732468649074	0.185619129609632	-0.347560857133202	0.394021586576425	298.104991718585	0.652203819293368	0.222738956491937	grey60	ns
TMEM80	-0.097266498357581	0.0782352817405596	0.0122643952458018	-0.142516336850762	0.05713246361464	0.153541605658004	158.154959739068	0.0180884569054822	0.959205241124368	grey60	ns
CCDC88B	0.0805706494763462	-0.545482648920184	0.201338453776229	0.252642747048324	-0.6467660470174	0.694359184580025	291.336840840147	2.79453505022939	0.00160496272253051	green3	S+
TTC9C	-0.0563495236169843	-0.112793906651593	0.0766770902628329	-0.0382911154226042	-0.164086696608256	0.168495262616244	256.864580395884	0.228776503794872	0.59050488704508	grey60	ns
HARBI1	0.189680233347999	-0.120831878691858	-0.0378804853826139	0.269036415385235	-0.0718380138851202	0.278462372758503	345.049701851892	0.389691962207149	0.407669328300567	grey60	ns
LINC00294	-0.0435577266615725	-0.344309871930429	0.172404052446943	0.0423951830801705	-0.447487384999956	0.449491169304248	275.412077438608	0.514381494589481	0.305927491327718	grey60	ns
IGSF22	0.0690924679510851	-0.0314261526403906	-0.0193368774547482	0.0944739829986544	-0.0104696194241071	0.0950523350292653	353.676277244611	0.114541741251593	0.768171621018256	grey60	ns
C1RL-AS1	-0.284307787396041	0.295318371617997	0.00652765443818704	-0.435230800424133	0.250100097454843	0.501972019523751	150.116693928549	0.0974864419508485	0.798938883001032	grey60	ns
ZNF740	0.149802545859663	0.379161184873935	-0.238736143357174	0.0795900251012821	0.535114783178672	0.541001296922641	81.540160287296	2.18470500656771	0.00653574340633166	purple	N+O+
RPL13P5	-0.165376526814394	-0.106676879012705	0.126318559636499	-0.175197367126291	-0.20177996883611	0.267225135927528	229.033542115439	0.707221476249832	0.196235928135599	grey60	ns
RASSF3	-0.225513469916981	0.172628319839737	0.0322900048306797	-0.32797263225219	0.121536545922147	0.34976732194577	159.666847459348	0.105406934222973	0.784500212889031	grey60	ns
B4GALNT3	-0.244524519628723	-0.0887447470968719	0.15641945814441	-0.278361875152492	-0.212318429837572	0.35009205816057	217.334305096234	0.597530489801191	0.252621035039476	grey60	ns
ANKRD52	-0.00260518141217607	0.0659421334525279	-0.0277640516412773	-0.0216942223178014	0.081151936782962	0.0840016435886825	104.966811952395	0.0530651523757697	0.884982835729778	grey60	ns
SPRYD4	0.055698905597866	0.373401831540193	-0.191032280564654	-0.0354858698899037	0.488814279845311	0.490100650012355	94.1521497456517	0.852945209732339	0.140299069365598	grey60	ns
ADGRD1	-0.161551995637973	-0.0744781928371445	0.110315362754573	-0.179470580596687	-0.160035913598079	0.240460356277046	221.723743104187	0.101081362582029	0.79235287380511	grey60	ns
MORN3	-0.161441310189588	0.106086889305688	0.0308135975964966	-0.22989155364068	0.0651885828466366	0.238955388658383	164.168661659405	0.0241457823526373	0.94591958530739	grey60	ns
CLEC9A	0.0178750955347073	-0.244465721877828	0.0989848717695826	0.0906155205888299	-0.297436939043504	0.310933924297677	286.943596503943	0.294330955542708	0.507772345493928	grey60	ns
HECTD4	-0.0192402570683542	0.227827446980606	-0.0910087532786481	-0.0876496039193334	0.276120249070617	0.289697851241661	107.61114179709	0.300405357119983	0.500719659112776	grey60	ns
GATC	0.151311812188897	0.397965583702589	-0.247734526679796	0.0761962836775009	0.559192698817562	0.564360122667371	82.2405945270181	2.10448005181883	0.00786176301271031	purple	N+O+
