Ensemble	OBB	AvgAcc
613	0.276785714285714	72.3214285714286
614	0.267857142857143	73.2142857142857
615	0.276785714285714	72.3214285714286
616	0.276785714285714	72.3214285714286
617	0.276785714285714	72.3214285714286
618	0.276785714285714	72.3214285714286
619	0.276785714285714	72.3214285714286
620	0.276785714285714	72.3214285714286
621	0.276785714285714	72.3214285714286
622	0.276785714285714	72.3214285714286
623	0.276785714285714	72.3214285714286
624	0.276785714285714	72.3214285714286
625	0.276785714285714	72.3214285714286
626	0.285714285714286	71.4285714285714
627	0.285714285714286	71.4285714285714
628	0.285714285714286	71.4285714285714
629	0.276785714285714	72.3214285714286
630	0.285714285714286	71.4285714285714
631	0.276785714285714	72.3214285714286
632	0.285714285714286	71.4285714285714
633	0.276785714285714	72.3214285714286
634	0.276785714285714	72.3214285714286
635	0.276785714285714	72.3214285714286
636	0.285714285714286	71.4285714285714
637	0.285714285714286	71.4285714285714
638	0.285714285714286	71.4285714285714
639	0.285714285714286	71.4285714285714
640	0.285714285714286	71.4285714285714
641	0.285714285714286	71.4285714285714
642	0.285714285714286	71.4285714285714
643	0.285714285714286	71.4285714285714
644	0.285714285714286	71.4285714285714
645	0.285714285714286	71.4285714285714
646	0.285714285714286	71.4285714285714
647	0.285714285714286	71.4285714285714
648	0.285714285714286	71.4285714285714
649	0.285714285714286	71.4285714285714
650	0.285714285714286	71.4285714285714
651	0.285714285714286	71.4285714285714
652	0.285714285714286	71.4285714285714
653	0.285714285714286	71.4285714285714
654	0.285714285714286	71.4285714285714
655	0.285714285714286	71.4285714285714
656	0.285714285714286	71.4285714285714
657	0.285714285714286	71.4285714285714
658	0.285714285714286	71.4285714285714
659	0.285714285714286	71.4285714285714
660	0.285714285714286	71.4285714285714
661	0.285714285714286	71.4285714285714
662	0.285714285714286	71.4285714285714
663	0.285714285714286	71.4285714285714
664	0.285714285714286	71.4285714285714
665	0.285714285714286	71.4285714285714
666	0.285714285714286	71.4285714285714
667	0.285714285714286	71.4285714285714
668	0.285714285714286	71.4285714285714
669	0.285714285714286	71.4285714285714
670	0.285714285714286	71.4285714285714
671	0.285714285714286	71.4285714285714
672	0.285714285714286	71.4285714285714
673	0.285714285714286	71.4285714285714
674	0.276785714285714	72.3214285714286
675	0.276785714285714	72.3214285714286
676	0.276785714285714	72.3214285714286
677	0.276785714285714	72.3214285714286
678	0.285714285714286	71.4285714285714
679	0.276785714285714	72.3214285714286
680	0.285714285714286	71.4285714285714
681	0.285714285714286	71.4285714285714
682	0.285714285714286	71.4285714285714
683	0.285714285714286	71.4285714285714
684	0.285714285714286	71.4285714285714
685	0.285714285714286	71.4285714285714
686	0.285714285714286	71.4285714285714
687	0.285714285714286	71.4285714285714
688	0.285714285714286	71.4285714285714
689	0.285714285714286	71.4285714285714
690	0.285714285714286	71.4285714285714
691	0.285714285714286	71.4285714285714
692	0.285714285714286	71.4285714285714
693	0.285714285714286	71.4285714285714
694	0.285714285714286	71.4285714285714
695	0.285714285714286	71.4285714285714
696	0.285714285714286	71.4285714285714
697	0.285714285714286	71.4285714285714
698	0.285714285714286	71.4285714285714
699	0.285714285714286	71.4285714285714
700	0.285714285714286	71.4285714285714
701	0.276785714285714	72.3214285714286
702	0.276785714285714	72.3214285714286
703	0.285714285714286	71.4285714285714
704	0.285714285714286	71.4285714285714
705	0.285714285714286	71.4285714285714
706	0.285714285714286	71.4285714285714
707	0.285714285714286	71.4285714285714
708	0.285714285714286	71.4285714285714
709	0.285714285714286	71.4285714285714
710	0.276785714285714	72.3214285714286
711	0.276785714285714	72.3214285714286
712	0.276785714285714	72.3214285714286
713	0.276785714285714	72.3214285714286
714	0.276785714285714	72.3214285714286
715	0.276785714285714	72.3214285714286
716	0.285714285714286	71.4285714285714
717	0.285714285714286	71.4285714285714
718	0.285714285714286	71.4285714285714
719	0.276785714285714	72.3214285714286
720	0.276785714285714	72.3214285714286
721	0.276785714285714	72.3214285714286
722	0.276785714285714	72.3214285714286
723	0.276785714285714	72.3214285714286
724	0.276785714285714	72.3214285714286
725	0.276785714285714	72.3214285714286
726	0.276785714285714	72.3214285714286
727	0.276785714285714	72.3214285714286
728	0.276785714285714	72.3214285714286
729	0.276785714285714	72.3214285714286
730	0.276785714285714	72.3214285714286
731	0.276785714285714	72.3214285714286
732	0.276785714285714	72.3214285714286
733	0.276785714285714	72.3214285714286
734	0.276785714285714	72.3214285714286
735	0.276785714285714	72.3214285714286
736	0.276785714285714	72.3214285714286
737	0.276785714285714	72.3214285714286
738	0.276785714285714	72.3214285714286
739	0.276785714285714	72.3214285714286
740	0.276785714285714	72.3214285714286
741	0.276785714285714	72.3214285714286
742	0.276785714285714	72.3214285714286
743	0.276785714285714	72.3214285714286
744	0.276785714285714	72.3214285714286
745	0.276785714285714	72.3214285714286
746	0.276785714285714	72.3214285714286
747	0.276785714285714	72.3214285714286
748	0.285714285714286	71.4285714285714
749	0.276785714285714	72.3214285714286
750	0.276785714285714	72.3214285714286
751	0.285714285714286	71.4285714285714
752	0.285714285714286	71.4285714285714
753	0.276785714285714	72.3214285714286
754	0.276785714285714	72.3214285714286
755	0.276785714285714	72.3214285714286
756	0.276785714285714	72.3214285714286
757	0.276785714285714	72.3214285714286
758	0.276785714285714	72.3214285714286
759	0.276785714285714	72.3214285714286
