Eta	MaxDepth	Gamma	ColsampleByTree	MinChildWeight	subsample	nrounds	Accuracy	Kappa	AccuracySD	KappaSD
0.3	4	0	0.2	10	1	10	0.779401971831274	0.0433140505250713	0.0596599558548725	0.104609447013503
0.3	4	0	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	0	0.6	1	1	10	0.771420251239828	0.160398050396677	0.0580420584551699	0.167928308932118
0.3	4	0	0.6	10	1	10	0.777931044396151	0.0751060772552447	0.0643436129093394	0.144138417020539
0.3	4	0	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	0	1	1	1	10	0.769780961243157	0.185565980180185	0.0619922378645829	0.174832222322979
0.3	4	0	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	4	0	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	1	0.2	1	1	10	0.787782978683835	0.19341690179959	0.0607328989503831	0.17172069359475
0.3	4	1	0.2	10	1	10	0.779069688812979	0.0431666982568558	0.059371156030355	0.115014817390627
0.3	4	1	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	1	0.6	1	1	10	0.776685003109938	0.181931105817977	0.0606556059929718	0.169744249865809
0.3	4	1	0.6	10	1	10	0.774889337725397	0.0640575531584182	0.0637510793107537	0.140740459295451
0.3	4	1	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	1	1	1	1	10	0.772903422714525	0.188242492493753	0.0560720290961362	0.165835026167699
0.3	4	1	1	10	1	10	0.775316947830998	0.0769237392227054	0.0639789837213197	0.149676843277649
0.3	4	1	1	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	1.5	0.2	1	1	10	0.780220631194113	0.157837452565417	0.0688069115113997	0.181190520506659
0.3	4	1.5	0.2	10	1	10	0.778810198459879	0.032941544134652	0.058648340584271	0.104426833434071
0.3	4	1.5	0.2	20	1	10	0.781140425052502	0	0.0597593543862773	0
0.3	4	1.5	0.6	1	1	10	0.776539444235031	0.171144908980482	0.0566252692591618	0.171047434206849
0.3	4	1.5	0.6	10	1	10	0.776012005244583	0.0639958005204435	0.0633515142608929	0.140919761722845
0.3	4	1.5	0.6	20	1	10	0.781140425052502	0	0.0597593543862773	0
